ClienteID,Nombre,Edad,Localizacion,Producto,Categoria,Transacciones,Fecha
1257,Alice,39,"Chicago, IL",Smartwatch,Wearables,236,2023-11-28 04:00:00
1775,Jack,38,"San Diego, CA",Laptop,Computers,447,2023-11-28 05:00:00
9702,Bob,62,"Chicago, IL",Smartwatch,Wearables,900,2023-11-28 06:00:00
1700,Eva,66,"Los Angeles, CA",Headphones,Audio,900,2023-11-28 07:00:00
5236,Frank,54,"San Jose, CA",Smartwatch,Wearables,394,2023-11-28 08:00:00
1977,Alice,53,"Dallas, TX",Smartwatch,Wearables,900,2023-11-28 09:00:00
7036,Eva,42,"San Diego, CA",Smartwatch,Wearables,615,2023-11-28 10:00:00
5835,Hannah,60,"Los Angeles, CA",Laptop,Computers,437,2023-11-28 11:00:00
7250,Hannah,66,"San Diego, CA",Laptop,Computers,893,2023-11-28 12:00:00
6761,Bob,20,"Phoenix, AZ",Headphones,Audio,124,2023-11-28 13:00:00
4966,Isla,19,"San Jose, CA",Headphones,Audio,326,2023-11-28 14:00:00
2875,Bob,44,"San Jose, CA",Smartwatch,Wearables,345,2023-11-28 15:00:00
1212,David,50,"Houston, TX",Smartphone,Electronics,458,2023-11-28 16:00:00
6772,Jack,35,"San Jose, CA",Tablet,Mobile,309,2023-11-28 17:00:00
5483,David,65,"Phoenix, AZ",Smartwatch,Wearables,516,2023-11-28 18:00:00
8281,David,28,"San Jose, CA",Tablet,Mobile,987,2023-11-28 19:00:00
8705,Grace,24,"Phoenix, AZ",Laptop,Computers,844,2023-11-28 20:00:00
1797,Hannah,54,"New York, NY",Headphones,Audio,491,2023-11-28 21:00:00
1037,Hannah,67,"Phoenix, AZ",Smartphone,Electronics,677,2023-11-28 22:00:00
8258,David,53,"San Antonio, TX",Headphones,Audio,551,2023-11-28 23:00:00
8376,David,44,"San Diego, CA",Laptop,Computers,434,2023-11-29 00:00:00
5156,Frank,39,"San Diego, CA",Smartwatch,Wearables,299,2023-11-29 01:00:00
5353,Isla,48,"Los Angeles, CA",Laptop,Computers,193,2023-11-29 02:00:00
1134,Eva,57,"San Jose, CA",Smartphone,Electronics,402,2023-11-29 03:00:00
3383,Bob,23,"New York, NY",Smartwatch,Wearables,732,2023-11-29 04:00:00
4072,Isla,50,"Houston, TX",Smartwatch,Wearables,266,2023-11-29 05:00:00
3773,Isla,24,"Chicago, IL",Smartphone,Electronics,315,2023-11-29 06:00:00
9277,Alice,23,"San Diego, CA",Headphones,Audio,972,2023-11-29 07:00:00
7810,Isla,18,"Philadelphia, PA",Smartwatch,Wearables,803,2023-11-29 08:00:00
7715,Grace,56,"Phoenix, AZ",Headphones,Audio,343,2023-11-29 09:00:00
6667,Alice,63,"Dallas, TX",Tablet,Mobile,239,2023-11-29 10:00:00
9992,Bob,55,"Philadelphia, PA",Smartphone,Electronics,135,2023-11-29 11:00:00
8568,Bob,59,"Philadelphia, PA",Tablet,Mobile,625,2023-11-29 12:00:00
6956,Hannah,67,"New York, NY",Smartwatch,Wearables,579,2023-11-29 13:00:00
5002,Alice,65,"Dallas, TX",Smartphone,Electronics,918,2023-11-29 14:00:00
6586,Charlie,61,"Los Angeles, CA",Smartwatch,Wearables,282,2023-11-29 15:00:00
8018,Alice,46,"New York, NY",Smartphone,Electronics,433,2023-11-29 16:00:00
3222,Eva,28,"San Antonio, TX",Headphones,Audio,995,2023-11-29 17:00:00
6720,David,45,"Phoenix, AZ",Laptop,Computers,255,2023-11-29 18:00:00
2082,Charlie,57,"Philadelphia, PA",Laptop,Computers,654,2023-11-29 19:00:00
6692,Hannah,32,"Houston, TX",Smartphone,Electronics,247,2023-11-29 20:00:00
9597,Grace,47,"San Diego, CA",Tablet,Mobile,496,2023-11-29 21:00:00
3534,David,40,"San Antonio, TX",Smartphone,Electronics,273,2023-11-29 22:00:00
9474,Alice,29,"New York, NY",Headphones,Audio,180,2023-11-29 23:00:00
9928,Grace,45,"Philadelphia, PA",Tablet,Mobile,129,2023-11-30 00:00:00
5551,Charlie,48,"Chicago, IL",Smartphone,Electronics,531,2023-11-30 01:00:00
1221,Eva,47,"San Diego, CA",Smartphone,Electronics,715,2023-11-30 02:00:00
3927,Hannah,56,"Philadelphia, PA",Smartwatch,Wearables,500,2023-11-30 03:00:00
8769,Isla,33,"Philadelphia, PA",Headphones,Audio,911,2023-11-30 04:00:00
2955,Jack,47,"Phoenix, AZ",Headphones,Audio,735,2023-11-30 05:00:00
9044,Jack,21,"San Diego, CA",Laptop,Computers,694,2023-11-30 06:00:00
1715,Grace,50,"Philadelphia, PA",Smartwatch,Wearables,172,2023-11-30 07:00:00
2064,Frank,50,"San Antonio, TX",Tablet,Mobile,270,2023-11-30 08:00:00
8596,Eva,45,"Dallas, TX",Laptop,Computers,675,2023-11-30 09:00:00
5875,Eva,38,"Philadelphia, PA",Headphones,Audio,735,2023-11-30 10:00:00
9899,David,32,"Philadelphia, PA",Smartphone,Electronics,228,2023-11-30 11:00:00
7393,Grace,43,"Dallas, TX",Smartwatch,Wearables,916,2023-11-30 12:00:00
3754,Alice,31,"Philadelphia, PA",Headphones,Audio,886,2023-11-30 13:00:00
6727,Charlie,32,"San Antonio, TX",Headphones,Audio,208,2023-11-30 14:00:00
6849,Frank,19,"Houston, TX",Smartwatch,Wearables,367,2023-11-30 15:00:00
3051,Jack,33,"Phoenix, AZ",Headphones,Audio,218,2023-11-30 16:00:00
9640,Alice,54,"San Diego, CA",Laptop,Computers,335,2023-11-30 17:00:00
9702,Grace,28,"San Jose, CA",Smartwatch,Wearables,127,2023-11-30 18:00:00
8684,Bob,28,"San Jose, CA",Headphones,Audio,208,2023-11-30 19:00:00
8041,Grace,50,"Phoenix, AZ",Headphones,Audio,514,2023-11-30 20:00:00
9237,David,19,"Houston, TX",Smartwatch,Wearables,415,2023-11-30 21:00:00
7269,Isla,50,"San Diego, CA",Smartphone,Electronics,304,2023-11-30 22:00:00
8993,Eva,24,"Phoenix, AZ",Tablet,Mobile,344,2023-11-30 23:00:00
2894,Alice,37,"Los Angeles, CA",Smartwatch,Wearables,718,2023-12-01 00:00:00
2166,David,52,"San Jose, CA",Smartphone,Electronics,599,2023-12-01 01:00:00
2449,David,43,"San Diego, CA",Headphones,Audio,664,2023-12-01 02:00:00
3397,David,66,"San Diego, CA",Laptop,Computers,622,2023-12-01 03:00:00
4506,Charlie,51,"San Antonio, TX",Headphones,Audio,314,2023-12-01 04:00:00
9469,Charlie,31,"Dallas, TX",Headphones,Audio,669,2023-12-01 05:00:00
8261,Jack,69,"Dallas, TX",Smartphone,Electronics,729,2023-12-01 06:00:00
4956,Eva,46,"Houston, TX",Smartwatch,Wearables,658,2023-12-01 07:00:00
7473,Eva,19,"San Antonio, TX",Tablet,Mobile,704,2023-12-01 08:00:00
2473,Bob,67,"New York, NY",Tablet,Mobile,162,2023-12-01 09:00:00
1477,Jack,25,"New York, NY",Smartwatch,Wearables,492,2023-12-01 10:00:00
8317,Jack,44,"Chicago, IL",Smartwatch,Wearables,113,2023-12-01 11:00:00
8820,Isla,25,"Philadelphia, PA",Laptop,Computers,550,2023-12-01 12:00:00
8910,Charlie,24,"San Jose, CA",Smartwatch,Wearables,995,2023-12-01 13:00:00
1509,David,28,"San Diego, CA",Laptop,Computers,618,2023-12-01 14:00:00
9948,Bob,69,"Phoenix, AZ",Smartwatch,Wearables,489,2023-12-01 15:00:00
6934,Hannah,56,"Chicago, IL",Laptop,Computers,518,2023-12-01 16:00:00
5126,Grace,47,"Los Angeles, CA",Smartwatch,Wearables,318,2023-12-01 17:00:00
2061,Charlie,56,"San Jose, CA",Smartwatch,Wearables,511,2023-12-01 18:00:00
5646,Eva,66,"San Diego, CA",Tablet,Mobile,890,2023-12-01 19:00:00
5771,Alice,64,"Dallas, TX",Headphones,Audio,436,2023-12-01 20:00:00
1355,Frank,38,"San Antonio, TX",Headphones,Audio,921,2023-12-01 21:00:00
4008,Jack,38,"Philadelphia, PA",Laptop,Computers,161,2023-12-01 22:00:00
5362,Frank,24,"Invalid, XX",Smartphone,Electronics,882,2023-12-01 23:00:00
1289,Eva,37,"Los Angeles, CA",Tablet,Mobile,497,2023-12-02 00:00:00
8940,Isla,66,"Los Angeles, CA",Smartwatch,Wearables,878,2023-12-02 01:00:00
1012,David,68,"Philadelphia, PA",Tablet,Mobile,922,2023-12-02 02:00:00
7792,Bob,31,"Dallas, TX",Smartphone,Electronics,192,2023-12-02 03:00:00
1388,Grace,37,"Dallas, TX",Tablet,Mobile,125,2023-12-02 04:00:00
2957,Eva,22,"Dallas, TX",Smartphone,Electronics,146,2023-12-02 05:00:00
4677,Grace,48,"Chicago, IL",Smartphone,Electronics,598,2023-12-02 06:00:00
4419,Grace,29,"Chicago, IL",Smartphone,Electronics,828,2023-12-02 07:00:00
7341,Grace,29,"Dallas, TX",Smartphone,Electronics,526,2023-12-02 08:00:00
4240,Charlie,19,"Phoenix, AZ",Smartphone,Electronics,548,2023-12-02 09:00:00
4755,Eva,43,"Chicago, IL",Smartwatch,Wearables,870,2023-12-02 10:00:00
3204,Alice,21,"San Antonio, TX",Tablet,Mobile,374,2023-12-02 11:00:00
2347,Frank,47,"Philadelphia, PA",Headphones,Audio,494,2023-12-02 12:00:00
9142,David,51,"San Jose, CA",Headphones,Audio,447,2023-12-02 13:00:00
7413,Bob,54,"Chicago, IL",Smartwatch,Wearables,995,2023-12-02 14:00:00
9253,Charlie,37,"Philadelphia, PA",Laptop,Computers,470,2023-12-02 15:00:00
1497,Charlie,19,"San Jose, CA",Smartphone,Electronics,437,2023-12-02 16:00:00
8824,Alice,62,"Dallas, TX",Tablet,Mobile,280,2023-12-02 17:00:00
9929,Grace,52,"Los Angeles, CA",Smartphone,Electronics,497,2023-12-02 18:00:00
7260,Jack,32,"Phoenix, AZ",Smartphone,Electronics,688,2023-12-02 19:00:00
1914,Charlie,68,"San Jose, CA",Headphones,Audio,950,2023-12-02 20:00:00
5963,Grace,65,"Phoenix, AZ",Smartphone,Electronics,911,2023-12-02 21:00:00
4649,Jack,31,"Philadelphia, PA",Tablet,Mobile,534,2023-12-02 22:00:00
3374,Jack,53,"Los Angeles, CA",Tablet,Mobile,131,2023-12-02 23:00:00
6659,Isla,66,"Philadelphia, PA",Headphones,Audio,910,2023-12-03 00:00:00
7876,Frank,47,"New York, NY",Smartwatch,Wearables,516,2023-12-03 01:00:00
8444,Hannah,61,"San Jose, CA",Headphones,Audio,617,2023-12-03 02:00:00
6922,Alice,44,"San Antonio, TX",Headphones,Audio,257,2023-12-03 03:00:00
3533,Hannah,19,"New York, NY",Smartphone,Electronics,685,2023-12-03 04:00:00
7675,Hannah,38,"Los Angeles, CA",Laptop,Computers,769,2023-12-03 05:00:00
2222,Charlie,69,"Houston, TX",Smartwatch,Wearables,172,2023-12-03 06:00:00
7854,Frank,31,"Phoenix, AZ",Smartwatch,Wearables,233,2023-12-03 07:00:00
8263,Frank,44,"San Jose, CA",Smartwatch,Wearables,227,2023-12-03 08:00:00
9062,Grace,38,"New York, NY",Smartphone,Electronics,848,2023-12-03 09:00:00
1088,Charlie,40,"New York, NY",Headphones,Audio,425,2023-12-03 10:00:00
8685,Jack,52,"Phoenix, AZ",Smartphone,Electronics,823,2023-12-03 11:00:00
3994,Alice,65,"Philadelphia, PA",Tablet,Mobile,820,2023-12-03 12:00:00
8066,Isla,25,"Chicago, IL",Laptop,Computers,485,2023-12-03 13:00:00
4581,Frank,29,"Phoenix, AZ",Laptop,Computers,613,2023-12-03 14:00:00
9715,Eva,45,"Los Angeles, CA",Smartphone,Electronics,109,2023-12-03 15:00:00
7418,Bob,58,"San Diego, CA",Headphones,Audio,160,2023-12-03 16:00:00
9656,David,50,"Chicago, IL",Smartwatch,Wearables,612,2023-12-03 17:00:00
9846,Eva,50,"Chicago, IL",Tablet,Mobile,389,2023-12-03 18:00:00
9644,Jack,26,"Dallas, TX",Tablet,Mobile,850,2023-12-03 19:00:00
1291,David,32,"Houston, TX",Laptop,Computers,856,2023-12-03 20:00:00
8161,Jack,27,"San Jose, CA",Headphones,Audio,903,2023-12-03 21:00:00
4668,David,66,"Chicago, IL",Smartwatch,Wearables,267,2023-12-03 22:00:00
2833,Frank,19,"Phoenix, AZ",Laptop,Computers,470,2023-12-03 23:00:00
4674,David,20,"Philadelphia, PA",Headphones,Audio,323,2023-12-04 00:00:00
2917,Isla,40,"San Jose, CA",Smartwatch,Wearables,667,2023-12-04 01:00:00
4613,Bob,27,"New York, NY",Smartphone,Electronics,116,2023-12-04 02:00:00
2209,Eva,36,"San Antonio, TX",Headphones,Audio,415,2023-12-04 03:00:00
9442,Charlie,58,"Houston, TX",Tablet,Mobile,778,2023-12-04 04:00:00
3668,Hannah,35,"Dallas, TX",Headphones,Audio,569,2023-12-04 05:00:00
2463,Charlie,52,"Los Angeles, CA",Headphones,Audio,232,2023-12-04 06:00:00
4284,Hannah,58,"Los Angeles, CA",Headphones,Audio,932,2023-12-04 07:00:00
9535,Hannah,60,"San Jose, CA",Smartwatch,Wearables,834,2023-12-04 08:00:00
4925,Bob,26,"Los Angeles, CA",Smartwatch,Wearables,117,2023-12-04 09:00:00
8146,Jack,48,"San Jose, CA",Smartphone,Electronics,168,2023-12-04 10:00:00
6781,Grace,47,"San Jose, CA",Smartphone,Electronics,161,2023-12-04 11:00:00
6613,Frank,54,"San Diego, CA",Smartwatch,Wearables,956,2023-12-04 12:00:00
6216,Alice,69,"Los Angeles, CA",Smartwatch,Wearables,426,2023-12-04 13:00:00
5962,Bob,67,"Houston, TX",Laptop,Computers,497,2023-12-04 14:00:00
8801,David,29,"San Jose, CA",Headphones,Audio,193,2023-12-04 15:00:00
1085,Bob,34,"New York, NY",Headphones,Audio,500,2023-12-04 16:00:00
2040,Eva,44,"Houston, TX",Tablet,Mobile,496,2023-12-04 17:00:00
3291,Charlie,38,"Philadelphia, PA",Smartwatch,Wearables,507,2023-12-04 18:00:00
6917,Frank,66,"Philadelphia, PA",Smartwatch,Wearables,583,2023-12-04 19:00:00
8385,Isla,65,"Chicago, IL",Smartphone,Electronics,930,2023-12-04 20:00:00
2932,Jack,44,"Dallas, TX",Smartphone,Electronics,757,2023-12-04 21:00:00
7149,Grace,31,"Phoenix, AZ",Headphones,Audio,250,2023-12-04 22:00:00
1380,Eva,58,"Dallas, TX",Headphones,Audio,505,2023-12-04 23:00:00
1778,Alice,30,"Los Angeles, CA",Smartwatch,Wearables,636,2023-12-05 00:00:00
4306,Alice,20,"Chicago, IL",Headphones,Audio,911,2023-12-05 01:00:00
4455,Alice,41,"San Antonio, TX",Smartwatch,Wearables,380,2023-12-05 02:00:00
1123,Charlie,49,"Phoenix, AZ",Tablet,Mobile,711,2023-12-05 03:00:00
2083,Grace,54,"Dallas, TX",Tablet,Mobile,723,2023-12-05 04:00:00
3057,Isla,25,"Los Angeles, CA",Laptop,Computers,896,2023-12-05 05:00:00
7739,Frank,52,"Dallas, TX",Smartphone,Electronics,671,2023-12-05 06:00:00
4218,Grace,40,"San Diego, CA",Laptop,Computers,600,2023-12-05 07:00:00
5552,Charlie,33,"Phoenix, AZ",Tablet,Mobile,609,2023-12-05 08:00:00
5707,Hannah,53,"New York, NY",Headphones,Audio,212,2023-12-05 09:00:00
2806,Jack,26,"San Jose, CA",Smartphone,Electronics,217,2023-12-05 10:00:00
6670,Frank,56,"New York, NY",Smartphone,Electronics,616,2023-12-05 11:00:00
8666,Charlie,35,"San Antonio, TX",Laptop,Computers,805,2023-12-05 12:00:00
4669,Bob,66,"Los Angeles, CA",Smartphone,Electronics,279,2023-12-05 13:00:00
5645,Isla,48,"New York, NY",Tablet,Mobile,506,2023-12-05 14:00:00
3739,Grace,55,"Chicago, IL",Headphones,Audio,485,2023-12-05 15:00:00
3958,Jack,59,"Los Angeles, CA",Laptop,Computers,313,2023-12-05 16:00:00
8186,Jack,54,"Chicago, IL",Headphones,Audio,952,2023-12-05 17:00:00
8330,Isla,64,"Dallas, TX",Laptop,Computers,207,2023-12-05 18:00:00
1713,David,51,"Dallas, TX",Smartwatch,Wearables,735,2023-12-05 19:00:00
8950,David,64,"Dallas, TX",Smartphone,Electronics,532,2023-12-05 20:00:00
3999,Frank,58,"Philadelphia, PA",Smartwatch,Wearables,564,2023-12-05 21:00:00
9434,Bob,23,"Chicago, IL",Smartphone,Electronics,267,2023-12-05 22:00:00
9851,Jack,53,"Philadelphia, PA",Smartwatch,Wearables,288,2023-12-05 23:00:00
1996,Alice,31,"Chicago, IL",Headphones,Audio,898,2023-12-06 00:00:00
1970,Jack,58,"San Diego, CA",Tablet,Mobile,188,2023-12-06 01:00:00
8944,Charlie,41,"Phoenix, AZ",Laptop,Computers,490,2023-12-06 02:00:00
2540,Eva,50,"Los Angeles, CA",Smartphone,Electronics,124,2023-12-06 03:00:00
1650,Bob,70,"Phoenix, AZ",Laptop,Computers,195,2023-12-06 04:00:00
7246,Isla,59,"Chicago, IL",Tablet,Mobile,221,2023-12-06 05:00:00
6978,Alice,67,"Los Angeles, CA",Smartwatch,Wearables,797,2023-12-06 06:00:00
4763,Charlie,36,"San Jose, CA",Headphones,Audio,672,2023-12-06 07:00:00
3195,Eva,46,"San Jose, CA",Laptop,Computers,427,2023-12-06 08:00:00
5765,Alice,23,"San Diego, CA",Smartwatch,Wearables,113,2023-12-06 09:00:00
1768,David,20,"Dallas, TX",Smartphone,Electronics,467,2023-12-06 10:00:00
5514,Jack,35,"Invalid, XX",Laptop,Computers,233,2023-12-06 11:00:00
2945,Alice,38,"San Jose, CA",Laptop,Computers,218,2023-12-06 12:00:00
9159,Grace,46,"Houston, TX",Smartphone,Electronics,634,2023-12-06 13:00:00
3824,Alice,69,"San Antonio, TX",Tablet,Mobile,178,2023-12-06 14:00:00
4184,Charlie,59,"San Antonio, TX",Smartwatch,Wearables,775,2023-12-06 15:00:00
5628,David,69,"Los Angeles, CA",Laptop,Computers,528,2023-12-06 16:00:00
9419,David,53,"New York, NY",Smartwatch,Wearables,527,2023-12-06 17:00:00
2626,Grace,48,"Chicago, IL",Headphones,Audio,492,2023-12-06 18:00:00
4037,Eva,25,"Los Angeles, CA",Smartwatch,Wearables,552,2023-12-06 19:00:00
8319,Hannah,49,"San Diego, CA",Smartwatch,Wearables,227,2023-12-06 20:00:00
5273,Charlie,33,"Phoenix, AZ",Smartphone,Electronics,111,2023-12-06 21:00:00
3013,Hannah,39,"Dallas, TX",Smartwatch,Wearables,832,2023-12-06 22:00:00
5563,Isla,19,"San Antonio, TX",Tablet,Mobile,164,2023-12-06 23:00:00
7299,Isla,68,"New York, NY",Smartwatch,Wearables,836,2023-12-07 00:00:00
7403,Isla,32,"Philadelphia, PA",Headphones,Audio,283,2023-12-07 01:00:00
7539,Alice,57,"Houston, TX",Smartwatch,Wearables,632,2023-12-07 02:00:00
6698,Isla,34,"San Jose, CA",Smartphone,Electronics,801,2023-12-07 03:00:00
1270,Hannah,30,"New York, NY",Headphones,Audio,120,2023-12-07 04:00:00
8204,Bob,52,"Los Angeles, CA",Smartphone,Electronics,702,2023-12-07 05:00:00
1392,Charlie,42,"New York, NY",Tablet,Mobile,613,2023-12-07 06:00:00
8391,Grace,27,"San Jose, CA",Tablet,Mobile,491,2023-12-07 07:00:00
5989,Charlie,62,"Phoenix, AZ",Smartphone,Electronics,495,2023-12-07 08:00:00
9785,Bob,28,"Phoenix, AZ",Tablet,Mobile,761,2023-12-07 09:00:00
3609,David,50,"Houston, TX",Smartphone,Electronics,108,2023-12-07 10:00:00
6197,Isla,31,"New York, NY",Laptop,Computers,783,2023-12-07 11:00:00
9499,Bob,51,"New York, NY",Smartwatch,Wearables,960,2023-12-07 12:00:00
5677,Alice,39,"San Antonio, TX",Laptop,Computers,870,2023-12-07 13:00:00
1559,Jack,61,"San Jose, CA",Tablet,Mobile,953,2023-12-07 14:00:00
7002,Grace,21,"Dallas, TX",Smartphone,Electronics,935,2023-12-07 15:00:00
5008,Alice,61,"San Antonio, TX",Smartphone,Electronics,560,2023-12-07 16:00:00
2395,Frank,43,"Houston, TX",Smartphone,Electronics,827,2023-12-07 17:00:00
5372,Eva,18,"Houston, TX",Smartphone,Electronics,739,2023-12-07 18:00:00
5557,Hannah,27,"Dallas, TX",Smartwatch,Wearables,229,2023-12-07 19:00:00
7765,Charlie,53,"Philadelphia, PA",Headphones,Audio,486,2023-12-07 20:00:00
4480,Charlie,19,"San Jose, CA",Laptop,Computers,754,2023-12-07 21:00:00
7128,Alice,46,"Los Angeles, CA",Tablet,Mobile,827,2023-12-07 22:00:00
4601,David,42,"New York, NY",Smartphone,Electronics,661,2023-12-07 23:00:00
9233,Jack,40,"Philadelphia, PA",Laptop,Computers,509,2023-12-08 00:00:00
2039,Jack,47,"New York, NY",Headphones,Audio,235,2023-12-08 01:00:00
1646,Frank,42,"Chicago, IL",Laptop,Computers,715,2023-12-08 02:00:00
8900,Eva,30,"Philadelphia, PA",Tablet,Mobile,792,2023-12-08 03:00:00
1606,Grace,57,"Phoenix, AZ",Smartphone,Electronics,616,2023-12-08 04:00:00
6617,Jack,51,"Dallas, TX",Tablet,Mobile,811,2023-12-08 05:00:00
9849,Alice,52,"Philadelphia, PA",Smartphone,Electronics,273,2023-12-08 06:00:00
7638,Charlie,32,"Chicago, IL",Headphones,Audio,138,2023-12-08 07:00:00
9138,David,56,"San Jose, CA",Tablet,Mobile,465,2023-12-08 08:00:00
1455,Frank,59,"Houston, TX",Laptop,Computers,899,2023-12-08 09:00:00
6196,David,37,"Phoenix, AZ",Headphones,Audio,962,2023-12-08 10:00:00
5409,Grace,60,"Houston, TX",Tablet,Mobile,927,2023-12-08 11:00:00
1922,Jack,39,"Chicago, IL",Smartphone,Electronics,225,2023-12-08 12:00:00
5057,Jack,42,"Dallas, TX",Headphones,Audio,628,2023-12-08 13:00:00
6320,Charlie,31,"Dallas, TX",Smartphone,Electronics,862,2023-12-08 14:00:00
1326,Hannah,36,"Phoenix, AZ",Smartwatch,Wearables,227,2023-12-08 15:00:00
1122,Grace,63,"New York, NY",Laptop,Computers,586,2023-12-08 16:00:00
6127,Charlie,39,"New York, NY",Smartphone,Electronics,853,2023-12-08 17:00:00
9193,Isla,40,"San Antonio, TX",Tablet,Mobile,560,2023-12-08 18:00:00
2169,Jack,18,"Chicago, IL",Smartwatch,Wearables,271,2023-12-08 19:00:00
3678,Eva,56,"San Diego, CA",Headphones,Audio,434,2023-12-08 20:00:00
7625,Bob,47,"Philadelphia, PA",Tablet,Mobile,400,2023-12-08 21:00:00
2065,Isla,22,"Philadelphia, PA",Headphones,Audio,703,2023-12-08 22:00:00
2381,Hannah,47,"Philadelphia, PA",Smartwatch,Wearables,275,2023-12-08 23:00:00
2674,Hannah,24,"Philadelphia, PA",Tablet,Mobile,321,2023-12-09 00:00:00
3618,Alice,30,"Chicago, IL",Smartphone,Electronics,626,2023-12-09 01:00:00
7835,David,48,"Philadelphia, PA",Tablet,Mobile,777,2023-12-09 02:00:00
2737,Grace,24,"Chicago, IL",Laptop,Computers,785,2023-12-09 03:00:00
7364,Frank,46,"Phoenix, AZ",Smartphone,Electronics,608,2023-12-09 04:00:00
3096,Isla,70,"New York, NY",Laptop,Computers,434,2023-12-09 05:00:00
1951,Hannah,42,"Los Angeles, CA",Tablet,Mobile,841,2023-12-09 06:00:00
9551,Isla,30,"Los Angeles, CA",Tablet,Mobile,522,2023-12-09 07:00:00
8621,David,65,"Dallas, TX",Headphones,Audio,790,2023-12-09 08:00:00
1751,Hannah,32,"Phoenix, AZ",Tablet,Mobile,773,2023-12-09 09:00:00
1639,Frank,68,"New York, NY",Smartphone,Electronics,391,2023-12-09 10:00:00
2865,Isla,47,"Los Angeles, CA",Laptop,Computers,119,2023-12-09 11:00:00
8965,Jack,24,"Philadelphia, PA",Smartwatch,Wearables,975,2023-12-09 12:00:00
9118,Alice,22,"Philadelphia, PA",Laptop,Computers,624,2023-12-09 13:00:00
8195,Frank,31,"Los Angeles, CA",Headphones,Audio,655,2023-12-09 14:00:00
3140,Jack,47,"Chicago, IL",Smartwatch,Wearables,656,2023-12-09 15:00:00
3738,Jack,40,"Houston, TX",Smartwatch,Wearables,402,2023-12-09 16:00:00
7682,Bob,33,"San Jose, CA",Tablet,Mobile,632,2023-12-09 17:00:00
7782,Charlie,41,"New York, NY",Headphones,Audio,978,2023-12-09 18:00:00
6427,Isla,60,"San Jose, CA",Headphones,Audio,506,2023-12-09 19:00:00
9609,Eva,38,"Los Angeles, CA",Tablet,Mobile,657,2023-12-09 20:00:00
2951,Eva,60,"San Antonio, TX",Smartphone,Electronics,870,2023-12-09 21:00:00
7019,Alice,47,"Philadelphia, PA",Tablet,Mobile,825,2023-12-09 22:00:00
1559,Jack,29,"Phoenix, AZ",Headphones,Audio,704,2023-12-09 23:00:00
9975,Bob,62,"San Diego, CA",Smartwatch,Wearables,523,2023-12-10 00:00:00
4771,Isla,57,"Chicago, IL",Smartphone,Electronics,833,2023-12-10 01:00:00
7958,Grace,47,"San Diego, CA",Headphones,Audio,547,2023-12-10 02:00:00
7647,David,55,"Phoenix, AZ",Headphones,Audio,443,2023-12-10 03:00:00
9410,Grace,39,"Dallas, TX",Tablet,Mobile,444,2023-12-10 04:00:00
9079,Jack,19,"Dallas, TX",Laptop,Computers,533,2023-12-10 05:00:00
3176,Bob,40,"San Antonio, TX",Headphones,Audio,247,2023-12-10 06:00:00
5650,Eva,59,"Chicago, IL",Laptop,Computers,580,2023-12-10 07:00:00
1943,Isla,40,"Houston, TX",Smartphone,Electronics,906,2023-12-10 08:00:00
2743,Bob,39,"Philadelphia, PA",Smartwatch,Wearables,249,2023-12-10 09:00:00
4982,Charlie,47,"New York, NY",Laptop,Computers,480,2023-12-10 10:00:00
4809,Eva,44,"Los Angeles, CA",Laptop,Computers,401,2023-12-10 11:00:00
2680,Eva,51,"Philadelphia, PA",Laptop,Computers,182,2023-12-10 12:00:00
1091,Hannah,28,"Dallas, TX",Laptop,Computers,131,2023-12-10 13:00:00
5019,Grace,46,"Houston, TX",Laptop,Computers,472,2023-12-10 14:00:00
6769,Charlie,54,"Chicago, IL",Smartphone,Electronics,854,2023-12-10 15:00:00
5609,Eva,23,"San Diego, CA",Headphones,Audio,125,2023-12-10 16:00:00
9631,Hannah,33,"San Antonio, TX",Smartwatch,Wearables,399,2023-12-10 17:00:00
9630,Eva,37,"Los Angeles, CA",Headphones,Audio,363,2023-12-10 18:00:00
7774,Bob,27,"San Jose, CA",Smartphone,Electronics,416,2023-12-10 19:00:00
6316,Jack,63,"Houston, TX",Smartphone,Electronics,878,2023-12-10 20:00:00
6474,Bob,55,"San Jose, CA",Laptop,Computers,798,2023-12-10 21:00:00
8381,Alice,54,"Philadelphia, PA",Smartphone,Electronics,843,2023-12-10 22:00:00
8375,Frank,27,"Los Angeles, CA",Smartphone,Electronics,627,2023-12-10 23:00:00
9820,Alice,61,"Philadelphia, PA",Laptop,Computers,972,2023-12-11 00:00:00
4016,Hannah,42,"Invalid, XX",Smartphone,Electronics,814,2023-12-11 01:00:00
8075,Alice,39,"Houston, TX",Smartphone,Electronics,877,2023-12-11 02:00:00
4080,Hannah,49,"San Jose, CA",Smartphone,Electronics,350,2023-12-11 03:00:00
5237,Frank,34,"San Antonio, TX",Tablet,Mobile,670,2023-12-11 04:00:00
6961,Isla,43,"Dallas, TX",Headphones,Audio,664,2023-12-11 05:00:00
4752,Charlie,33,"San Diego, CA",Tablet,Mobile,576,2023-12-11 06:00:00
4483,Grace,27,"Los Angeles, CA",Headphones,Audio,652,2023-12-11 07:00:00
9896,Bob,34,"Dallas, TX",Laptop,Computers,616,2023-12-11 08:00:00
1923,Eva,19,"San Diego, CA",Laptop,Computers,102,2023-12-11 09:00:00
